9021017385022000,Ekenäs,58.896874,13.233913
9021017382014000,Eknäs,59.935477,14.229241
9021017383162000,Ekshärad bytespunkt,60.180751,13.495763
9021017383028000,"Ekshärad, Byn",60.176093,13.528552
9021017383178000,"Ekshärad, Bynvägen",60.177419,13.507588
9021017383029000,"Ekshärad, Bynäset",60.178262,13.512197
9021017383026000,"Ekshärad, Centrum",60.176223,13.495595
9021017383183000,"Ekshärad, Höökborgen",60.171668,13.485192
9021017383031000,"Ekshärad, Kyrkheden",60.173442,13.496295
9021017383032000,"Ekshärad, Nygård",60.160692,13.506072
9021017383114000,"Ekshärad, Vårdcentral",60.174591,13.492159
9021017330019000,Elgestad,59.794028,12.153790
9021017365009000,Elofsbyn,59.555172,11.831604
9021017366013000,Elofsrud,59.667058,13.152196
9021017330020000,Emterud,59.903136,12.297340
9021017360011000,England,59.424520,14.363719
9021017301002000,Enköping,59.629670,17.069472
9021017337021000,Ennarbol,60.307624,13.370586
9021017363012000,Enåsen,59.523179,13.497390
9021017380125000,Erikslund,59.485899,13.217709
9021017385023000,"Eskilsäter, Kyrkan",58.938857,13.166808
9021017337056000,Fagerbergsvägen,60.356933,12.953897
9021017365010000,Fagervik,59.424839,11.818467
9021017315006000,Fagerås,59.521290,13.233537
9021017315000000,Fagerås Stationen,59.519552,13.220537
9021017315069000,"Fagerås, Järnvägsgatan",59.519110,13.223664
9021017381037000,Fageråsen,59.395460,14.000914
9021017360012000,Falletvägen,59.428500,14.378721
9021017380479000,Farsjön,59.485172,13.441867
9021017366014000,Fasterud,59.783245,13.193152
9021017337022000,Fastnäs,60.286547,13.398506
9021017337023000,Fensbol,60.221971,13.017377
9021017382020000,Filipstad Bussterminalen,59.713405,14.173151
9021017382013000,"Filipstad, Bergsskolan",59.711193,14.158492
9021017382021000,"Filipstad, Ferlinskolan",59.714178,14.161775
9021017382033000,"Filipstad, Industrivägen",59.688030,14.165650
9021017382080000,"Filipstad, Munkebergs Camping",59.719973,14.159197
9021017382029000,"Filipstad, OK",59.713760,14.153461
9021017382032000,"Filipstad, Rosinco",59.690902,14.164142
9021017382030000,"Filipstad, Samhall",59.693356,14.163666
9021017382015000,"Filipstad, Spångbergsgymnasiet",59.707366,14.162589
9021017382000000,"Filipstad, Vårdcentralen",59.713187,14.177995
9021017382031000,"Filipstad, Vårdcentralen Riksväg 26",59.711540,14.177737
9021017382001000,"Filipstad, Västeräng",59.694783,14.162957
9021017382120000,"Filipstad, Wasabröd",59.709482,14.154560
9021017382116000,"Filipstad, Åsenvägen",59.714400,14.178807
9021017384117000,Finnebäck,59.657234,12.940228
9021017382038000,Finngården,59.827258,14.262177
9021017365011000,Finntorp,59.402770,12.478932
9021017385046000,Fiskarberget,59.199004,12.816097
9021017361027000,Fiskevik,59.280679,13.527138
9021017361095000,Fiskeviksvägen,59.298405,13.516383
9021017955670000,Fjällbo,59.763778,14.518947
9021017330021000,Flogned,59.773371,12.275297
9021017364004000,Flokerud,59.386818,13.050921
9021017384119000,Flygplatsen,59.674119,12.628803
9021017363013000,Forshaga Centrum,59.532737,13.480347
9021017363062000,"Forshaga, Framgårdsvägen",59.539498,13.484302
9021017363014000,"Forshaga, Grossbol",59.537750,13.481947
9021017363015000,"Forshaga, Kyrkan",59.526263,13.480864
9021017363016000,"Forshaga, Petruskorset",59.528022,13.474238
9021017363017000,"Forshaga, Sisugården",59.542538,13.463932
9021017363032000,"Forshaga, Vårdcentralen",59.528186,13.485009
9021017363018000,"Forshaga, Ängevi",59.526740,13.471357
9021017380481000,Forshagavägen,59.495286,13.607142
9021017382041000,Forshyttan,59.752740,13.908772
9021017382042000,"Forshyttan, skolan",59.752841,13.904602
9021017363019000,Forsnor,59.526009,13.510736
9021017366015000,Forsnäs,59.987068,12.876030
9021017366016000,Forsängen,59.800677,13.051943
9021017330022000,Framgården,59.963847,12.399621
9021017383035000,Framnäs,60.157200,13.452454
9021017382043000,Franstorp,59.940365,14.222174
9021017315057000,Freden,59.536803,13.206483
9021017384121000,Fredros,59.935497,12.668878
9021017360013000,Fridhem,59.482010,14.328088
9021017366017000,Frykenstrand,59.885820,13.139390
9021017315013000,Frykerudsvägen,59.574280,13.176806
9021017315014000,Frykforsen,59.531257,13.255001
9021017315015000,Frykåsen Stationen,59.626447,13.184783
9021017384123000,Fröbol,59.649585,12.461953
9021017384319000,Frödings sten,59.745642,12.812728
9021017360014000,Frövetterstorpsvägen,59.408050,14.333584
9021017365077000,Furskog,59.384321,12.073375
9021017384320000,Furtan,59.647046,12.753933
9021017384124000,"Furtan, Riksväg 61",59.647770,12.748402
9021017360093000,Furuvik,59.501373,14.173201
9021017365012000,Fälltakan,59.296278,12.351482
9021017380739000,Färnsviken,59.670466,13.689062
9021017365013000,Fölsbyn,59.392743,12.013094
9021017366018000,Fölsvik,59.697598,13.239561
9021017363020000,Förby,59.677886,13.437194
9021017382044000,Gamla Kroppavägen,59.726032,14.212997
9021017385026000,Gaperhult,58.971160,13.227211
9021017383036000,Geijersholm,60.065890,13.722705
9021017925540000,"Gelleråsen, södra",59.371101,14.505324
9021017362001000,Gersby,59.803670,13.504680
9021017362002000,Gersheden,59.811434,13.507068
9021017380484000,Getebol,59.544425,13.631510
9021017380671000,"Getebol, Udden",59.545950,13.645490
9021017366019000,Gettjärn,59.876694,12.966635
9021017366020000,Gettjärns handel,59.871298,12.988048
9021017385027000,Gillberga,59.326105,12.770638
9021017384125000,Gillserud,59.672719,12.517421
9021017383037000,Gjutberg,60.129285,13.527992
9021017384073000,Glava Skolan,59.555721,12.560971
9021017384126000,"Glava, Kyrkan",59.556232,12.560957
9021017384181000,"Glava, Lövåsen",59.553428,12.561598
9021017384127000,"Glava, Macken",59.548440,12.564060
9021017926630000,Gottebol,59.324265,14.449058
9021017385111000,Granbäck,59.272922,12.797435
9021017366022000,Granbäckstorp,59.966342,12.876590
9021017366116000,Granhult,59.896101,12.917016
9021017383038000,Graninge,59.834548,13.763489
9021017383039000,Graningevägen,60.065926,13.735851
9021017380174000,Grava kyrka,59.456894,13.421634
9021017366023000,Gravavägen,59.700716,13.148110
9021017380489000,Gravdalen,59.568054,13.666087
9021017381051000,Grenviken,59.403551,14.215664
9021017366024000,Grinnemo,60.012315,12.900847
9021017364010000,Grums Billerudshallen,59.349423,13.101279
9021017364007000,Grums E18 Gruvön,59.340608,13.109312
9021017364060000,Grums Nyängen Rasta,59.368723,13.143997
9021017364006000,Grums Resecentrum,59.353380,13.113241
9021017364059000,Grums Vårdcentralen Gamla vägen,59.352400,13.103206
9021017364051000,"Grums, Björknäsgatan",59.336505,13.093798
9021017364012000,"Grums, Edsholmsgatan",59.333867,13.102552
9021017364013000,"Grums, Fritidsgården",59.347613,13.109302
9021017364005000,"Grums, Gamla Slottsbron",59.336506,13.099442
9021017364024000,"Grums, Grönberg",59.361401,13.111550
9021017364014000,"Grums, Hotellgatan",59.342099,13.106715
